checkpoint_step,proposal_seed,method,view,state_id,candidate_count,direct_selection_eligible,anchor_teacher,anchor_student,oracle_index,selected_index,oracle_lift,selected_lift,predicted_lift,selector_capture_raw,selector_capture_display,qw_qa_exploitation_gap,teacher_twin_directional_agreement,teacher_twin_pair_count,teacher_twin_disagreement_median,selected_twin_disagreement,oracle_twin_disagreement,random_candidate_twin_disagreement,qw_pairwise_accuracy,qw_pair_count,qw_spearman,qw_top1_agreement,latent_pairwise_rms,decoded_action_pairwise_rms,tanh_saturation_fraction,out_of_envelope_fraction,finite
100000,2202,g_mix,augmentation,271,8,1,923.1454467773438,1071.83935546875,3,0,176.82330322265625,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,28,95.8963623046875,104.05010986328125,91.9144287109375,72.35872650146484,0.25,28,-0.7142857142857143,0.0,3.4357929905519113,0.6200121450207522,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,272,8,1,1592.24072265625,1608.5072021484375,1,0,8.92529296875,0.0,0.0,0.0,0.0,0.0,0.5,28,15.19085693359375,22.979736328125,7.849365234375,14.311798095703125,0.35714285714285715,28,-0.5,0.0,4.078344142240536,0.7988814747960721,0.0,0.0,1
100000,2202,g_mix,augmentation,273,8,1,1653.919921875,1644.5570068359375,2,6,1.2213134765625,-0.695068359375,2.1510009765625,-0.5691154422788606,0.0,2.8460693359375,0.8928571428571429,28,1.214599609375,0.6025390625,0.364501953125,1.6390838623046875,0.7857142857142857,28,0.7619047619047619,0.0,3.8010301858793087,0.5447006731264561,0.03125,0.0,1
100000,2202,g_mix,augmentation,274,8,1,1656.389892578125,1658.62890625,6,0,0.900634765625,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,28,0.97613525390625,0.836669921875,0.05419921875,1.5785369873046875,0.7142857142857143,28,0.5238095238095238,0.0,3.9140250222416193,0.56305052408993,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,275,8,1,1623.7225341796875,1630.6217041015625,6,0,3.4486083984375,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,28,2.2188720703125,7.4578857421875,2.2225341796875,2.99609375,0.6785714285714286,28,0.5476190476190477,0.0,3.963970966466043,0.5866730051351775,0.052083333333333336,0.0,1
100000,2202,g_mix,augmentation,276,8,1,1646.7646484375,1642.947998046875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,28,2.1253662109375,0.097900390625,0.097900390625,2.1746673583984375,0.7857142857142857,28,0.6666666666666666,1.0,3.9337148928706456,1.0030926955267738,0.0,0.0,1
100000,2202,g_mix,augmentation,277,8,1,1611.998046875,1609.6273193359375,6,0,1.7938232421875,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,28,7.40936279296875,6.87890625,5.1689453125,8.281784057617188,0.7857142857142857,28,0.7380952380952381,0.0,3.507213155945751,0.8302259812551014,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,278,8,1,1630.19970703125,1615.2669677734375,2,2,3.9373779296875,3.9373779296875,4.3714599609375,1.0,1.0,0.43408203125,0.75,28,7.5771484375,2.476806640625,2.476806640625,8.620803833007812,0.8214285714285714,28,0.8333333333333334,1.0,3.958183404776822,0.5767772187757757,0.078125,0.0,1
100000,2202,g_mix,augmentation,279,8,1,528.3904418945312,578.3328857421875,7,4,14.1285400390625,-1.44287109375,8.1129150390625,-0.10212457124096042,0.0,9.5557861328125,0.8928571428571429,28,39.3812255859375,32.2235107421875,89.5570068359375,55.75631332397461,0.5357142857142857,28,0.047619047619047616,0.0,3.5140196376594823,0.9090588771648936,0.0,0.0,1
100000,2202,g_mix,augmentation,280,8,1,1409.8514404296875,1414.482421875,5,0,9.3590087890625,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,28,11.51556396484375,10.487060546875,11.0079345703125,12.490570068359375,0.35714285714285715,28,-0.38095238095238093,0.0,4.2611913370040195,1.9785954623992528,0.046875,0.0,1
100000,2202,g_mix,augmentation,281,8,1,1620.658447265625,1620.5340576171875,3,6,0.3526611328125,-0.897705078125,4.461181640625,-2.5455174800969194,0.0,5.35888671875,0.17857142857142858,28,2.036376953125,3.228271484375,0.1292724609375,2.1329498291015625,0.42857142857142855,28,-0.19047619047619047,0.0,3.735852933397228,0.5622757173054213,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,282,8,1,1429.830078125,1434.692138671875,4,4,1.5975341796875,1.5975341796875,0.030517578125,1.0,1.0,-1.5670166015625,0.8928571428571429,28,2.48223876953125,2.0380859375,2.0380859375,4.6528167724609375,0.8571428571428571,28,0.8809523809523809,1.0,4.340283340413397,2.1453817428860256,0.11979166666666667,0.0,1
100000,2202,g_mix,augmentation,283,8,1,1608.2110595703125,1607.57958984375,0,4,0.0,-5.861083984375,2.6353759765625,0.0,0.0,8.4964599609375,0.75,28,11.7978515625,13.2139892578125,8.4212646484375,11.8433837890625,0.5714285714285714,28,0.38095238095238093,0.0,3.777412837344128,0.9363681839143017,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,284,8,1,1652.605712890625,1651.1588134765625,6,4,2.86376953125,1.1063232421875,2.0946044921875,0.3863171355498721,0.3863171355498721,0.98828125,0.6428571428571429,28,1.04046630859375,1.3023681640625,0.93212890625,1.23211669921875,0.8571428571428571,28,0.8333333333333334,0.0,3.7978457676644783,0.7489844273326367,0.015625,0.0,1
100000,2202,g_mix,augmentation,285,8,1,1649.4488525390625,1651.1014404296875,2,4,0.6630859375,-1.0213623046875,3.357421875,-1.540316642120766,0.0,4.3787841796875,0.5714285714285714,28,1.22283935546875,1.4000244140625,0.63818359375,1.7566680908203125,0.6785714285714286,28,0.5476190476190477,0.0,3.8921041423777885,0.799490626576033,0.015625,0.0,1
100000,2202,g_mix,augmentation,286,8,1,1649.962646484375,1650.7335205078125,4,6,0.16748046875,-1.9498291015625,0.302001953125,-11.642128279883382,0.0,2.2518310546875,0.6071428571428571,28,1.4779052734375,3.3883056640625,1.4715576171875,1.6135711669921875,0.6428571428571429,28,0.38095238095238093,0.0,3.7512657347214557,0.9208872483002475,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,287,8,1,1614.6142578125,1615.5050048828125,6,2,3.281982421875,-0.9356689453125,5.0189208984375,-0.28509261325596963,0.0,5.95458984375,0.8928571428571429,28,19.14422607421875,19.08154296875,16.5787353515625,22.427505493164062,0.6071428571428571,28,0.5476190476190477,0.0,4.40497974249594,1.1585788491722515,0.10416666666666667,0.0,1
100000,2202,g_mix,augmentation,288,8,1,1462.89404296875,1449.2296142578125,4,2,0.9930419921875,-0.7041015625,5.8839111328125,-0.7090350338045482,0.0,6.5880126953125,0.5,28,7.60028076171875,0.6778564453125,4.167724609375,6.319854736328125,0.7857142857142857,28,0.7619047619047619,0.0,4.091230016967367,1.585524720461225,0.03125,0.0,1
100000,2202,g_mix,augmentation,289,8,1,1604.9873046875,1616.28857421875,5,2,12.6051025390625,-2.2742919921875,2.7547607421875,-0.18042629840888622,0.0,5.029052734375,0.6428571428571429,28,8.3792724609375,9.474365234375,1.53515625,8.102035522460938,0.2857142857142857,28,-0.5238095238095238,0.0,3.8187196929519,0.8448092410335837,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,290,8,1,1537.8424072265625,1548.8704833984375,1,2,1.88427734375,-3.484130859375,4.13330078125,-1.8490541591085774,0.0,7.617431640625,0.5714285714285714,28,10.8165283203125,12.02392578125,13.4332275390625,9.721572875976562,0.7142857142857143,28,0.5,0.0,4.0482930044719465,2.057578645780415,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,291,8,1,1607.0958251953125,1606.90185546875,7,2,1.370849609375,-1.0855712890625,0.6646728515625,-0.7918967052537845,0.0,1.750244140625,0.75,28,1.3544921875,1.92431640625,0.6976318359375,1.4695587158203125,0.35714285714285715,28,-0.3333333333333333,0.0,3.6656849331813173,1.275203558565576,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,292,8,1,1602.3021240234375,1611.7757568359375,6,2,4.34033203125,-2.1903076171875,2.84423828125,-0.5046405669929126,0.0,5.0345458984375,0.6071428571428571,28,4.8463134765625,7.38671875,0.5186767578125,4.7236785888671875,0.8214285714285714,28,0.7857142857142857,0.0,3.8982432931442696,0.899643212367867,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,293,8,1,1610.7996826171875,1612.1185302734375,1,2,3.1131591796875,3.007080078125,3.223876953125,0.965925577383053,0.965925577383053,0.216796875,0.8928571428571429,28,1.6715087890625,3.1458740234375,1.9595947265625,1.570343017578125,0.7857142857142857,28,0.6904761904761905,0.0,4.203457055185588,0.6748225223224353,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,294,8,1,1592.2161865234375,1594.25341796875,2,4,2.406005859375,0.471923828125,3.7705078125,0.19614408929477423,0.19614408929477423,3.298583984375,0.5357142857142857,28,6.497802734375,3.6832275390625,1.3170166015625,6.12750244140625,0.5,28,0.11904761904761904,0.0,3.587213854875945,0.8278991367433203,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,295,8,1,1624.0411376953125,1625.8504638671875,1,0,2.1431884765625,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,28,1.40093994140625,2.6807861328125,0.90869140625,1.6164398193359375,0.25,28,-0.6190476190476191,0.0,4.042504392607691,0.7057831198460892,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,296,8,1,1612.2630615234375,1590.2935791015625,0,6,0.0,-0.937744140625,3.216552734375,0.0,0.0,4.154296875,0.5714285714285714,28,6.07379150390625,1.7764892578125,5.9879150390625,6.0135345458984375,0.6785714285714286,28,0.4523809523809524,0.0,3.322892259484125,0.6941753068162498,0.015625,0.0,1
100000,2202,g_mix,augmentation,297,8,1,1620.522705078125,1618.9195556640625,4,6,0.5360107421875,-0.6629638671875,1.317138671875,-1.2368480983830563,0.0,1.9801025390625,0.8214285714285714,28,0.94158935546875,1.41796875,1.240478515625,1.0583343505859375,0.5357142857142857,28,0.19047619047619047,0.0,3.4795636216103922,0.5904483514114429,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,298,8,1,1503.0106201171875,1510.6192626953125,5,4,23.10986328125,3.0869140625,3.66455078125,0.13357560903462992,0.13357560903462992,0.57763671875,0.2857142857142857,28,27.4144287109375,42.5333251953125,10.8031005859375,26.969879150390625,0.35714285714285715,28,-0.5714285714285714,0.0,3.5499717723017308,1.559489232847554,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,299,8,1,1542.9599609375,1525.0244140625,6,4,1.02294921875,0.7130126953125,4.0897216796875,0.6970167064439141,0.6970167064439141,3.376708984375,0.8214285714285714,28,16.12652587890625,9.108154296875,15.6488037109375,20.1114501953125,0.8571428571428571,28,0.8571428571428571,0.0,3.7274994637734107,0.8445130576960063,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,300,8,1,1575.5970458984375,1592.122802734375,1,2,11.8385009765625,10.5633544921875,1.1490478515625,0.8922881801590002,0.8922881801590002,-9.414306640625,0.6785714285714286,28,4.2591552734375,3.8641357421875,3.8963623046875,8.573043823242188,0.75,28,0.5714285714285714,0.0,3.8442778037531236,0.6112383757960119,0.052083333333333336,0.0,1
100000,2202,g_mix,augmentation,301,8,1,1631.0516357421875,1634.7987060546875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,28,1.22222900390625,0.9129638671875,0.9129638671875,1.50018310546875,0.75,28,0.6190476190476191,1.0,3.7640419128463867,1.0763332541341302,0.0,0.0,1
100000,2202,g_mix,augmentation,302,8,1,1642.037841796875,1638.6375732421875,4,4,1.055419921875,1.055419921875,2.576416015625,1.0,1.0,1.52099609375,0.8928571428571429,28,1.87066650390625,1.4471435546875,1.4471435546875,1.8883819580078125,0.8928571428571429,28,0.9047619047619048,1.0,3.8772830460230656,0.31111215025354405,0.03125,0.0,1
100000,2202,g_mix,augmentation,303,8,1,517.7506713867188,478.0623474121094,6,2,0.87554931640625,-1.06121826171875,16.20440673828125,-1.2120599512025096,0.0,17.265625,0.8571428571428571,28,28.630218505859375,29.76861572265625,38.15985107421875,26.950355529785156,0.7857142857142857,28,0.7619047619047619,0.0,3.6340372647764054,0.8500228177525273,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,304,8,1,1644.081787109375,1639.0814208984375,4,6,1.4703369140625,-0.1949462890625,0.5079345703125,-0.13258613532586136,0.0,0.702880859375,0.7857142857142857,28,4.77496337890625,4.8468017578125,4.208251953125,4.410186767578125,0.7142857142857143,28,0.5952380952380952,0.0,3.858613776072384,0.688971998647199,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,305,8,1,1451.8284912109375,1453.0836181640625,1,0,41.0277099609375,0.0,0.0,0.0,0.0,0.0,0.75,28,48.94476318359375,45.854248046875,32.124755859375,58.474853515625,0.6428571428571429,28,0.23809523809523808,0.0,3.0806081695749854,0.8419117432460019,0.0,0.0,1
100000,2202,g_mix,augmentation,306,8,1,1500.9256591796875,1469.7596435546875,6,6,3.447021484375,3.447021484375,14.5009765625,1.0,1.0,11.053955078125,0.42857142857142855,28,12.1168212890625,12.619873046875,12.619873046875,11.154296875,0.4642857142857143,28,0.16666666666666666,1.0,3.529497323396433,0.6331067383723097,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,307,8,1,1417.348876953125,1429.4796142578125,6,0,14.532958984375,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,28,14.54205322265625,11.5404052734375,3.1094970703125,14.531051635742188,0.7857142857142857,28,0.7619047619047619,0.0,3.948044463714691,0.9867678554789898,0.041666666666666664,0.0,1
100000,2202,g_mix,augmentation,308,8,1,1657.07275390625,1652.5618896484375,2,2,0.072998046875,0.072998046875,2.4051513671875,1.0,1.0,2.3321533203125,0.7857142857142857,28,1.3629150390625,0.3074951171875,0.3074951171875,1.110504150390625,0.7857142857142857,28,0.7619047619047619,1.0,3.7687521728256512,0.9762749673595468,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,309,8,1,1629.1427001953125,1630.3179931640625,0,4,0.0,-2.982421875,0.78759765625,0.0,0.0,3.77001953125,0.75,28,1.979736328125,2.5538330078125,0.52587890625,2.458953857421875,0.7857142857142857,28,0.7619047619047619,0.0,3.7536440644565516,0.7607653575056281,0.0,0.0,1
100000,2202,g_mix,augmentation,310,8,1,1620.3685302734375,1621.3394775390625,0,6,0.0,-0.002685546875,0.787109375,0.0,0.0,0.789794921875,0.7142857142857143,28,3.665771484375,4.8427734375,3.4031982421875,4.0810089111328125,0.9285714285714286,28,0.9285714285714286,0.0,3.4729451217987304,0.6817006598760109,0.0,0.0,1
100000,2202,g_mix,augmentation,311,8,1,1599.733642578125,1594.494384765625,1,4,0.2109375,-1.5677490234375,4.5892333984375,-7.432291666666667,0.0,6.156982421875,0.7142857142857143,28,6.37225341796875,6.70068359375,5.501953125,5.65533447265625,0.5,28,0.0,0.0,3.709991799915179,0.870699974861686,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,312,8,1,1620.55615234375,1623.9248046875,2,2,3.6566162109375,3.6566162109375,5.8353271484375,1.0,1.0,2.1787109375,0.32142857142857145,28,3.895751953125,0.3768310546875,0.3768310546875,5.291290283203125,0.8571428571428571,28,0.8333333333333334,1.0,4.033374347625908,0.6156229530812608,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,313,8,1,1626.4559326171875,1619.1051025390625,6,2,1.06591796875,-1.451171875,4.0870361328125,-1.3614292258360055,0.0,5.5382080078125,0.9285714285714286,28,1.31817626953125,1.01318359375,0.309326171875,1.6397247314453125,0.6785714285714286,28,0.47619047619047616,0.0,3.613811692350735,0.6642198038031464,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,314,8,1,1593.471923828125,1592.5916748046875,1,2,2.7652587890625,2.339111328125,3.0166015625,0.8458923762857017,0.8458923762857017,0.677490234375,0.42857142857142855,28,1.372802734375,2.0638427734375,1.1485595703125,1.4525909423828125,0.6428571428571429,28,0.38095238095238093,0.0,3.9347642470772115,1.2094115848858533,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,315,8,1,1617.63916015625,1618.69140625,4,6,1.9559326171875,-0.3447265625,3.2347412109375,-0.1762466454471697,0.0,3.5794677734375,0.8571428571428571,28,1.22991943359375,3.0350341796875,0.5177001953125,1.3607635498046875,0.6785714285714286,28,0.47619047619047616,0.0,3.1873178847131016,0.44558262572817103,0.015625,0.0,1
100000,2202,g_mix,augmentation,316,8,1,1621.8486328125,1622.0072021484375,7,4,0.67626953125,0.360595703125,0.378173828125,0.5332129963898917,0.5332129963898917,0.017578125,0.5,28,0.7413330078125,0.4444580078125,0.0933837890625,0.835540771484375,0.6785714285714286,28,0.38095238095238093,0.0,3.7292741901579576,0.6557488181073782,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,317,8,1,1418.812744140625,1423.012451171875,3,0,6.3681640625,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,28,3.36138916015625,2.0792236328125,2.9420166015625,4.6210174560546875,0.2857142857142857,28,-0.5952380952380952,0.0,4.575023238371945,1.4768422217252357,0.052083333333333336,0.0,1
100000,2202,g_mix,augmentation,318,8,1,1542.466064453125,1548.1270751953125,2,0,10.9439697265625,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,28,9.335205078125,9.876708984375,1.180419921875,10.491775512695312,0.7142857142857143,28,0.5,0.0,4.065670834888096,1.8105188882292347,0.036458333333333336,0.0,1
100000,2202,g_mix,augmentation,319,8,1,1632.378662109375,1628.8992919921875,0,6,0.0,-0.4935302734375,0.46337890625,0.0,0.0,0.9569091796875,0.5,28,3.34881591796875,1.9893798828125,1.607421875,3.752349853515625,0.75,28,0.7142857142857143,0.0,3.749316277873467,0.8007972285540625,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,320,8,1,1589.15234375,1594.3916015625,2,2,1.21142578125,1.21142578125,2.64990234375,1.0,1.0,1.4384765625,0.7857142857142857,28,2.076171875,1.9476318359375,1.9476318359375,2.3721160888671875,0.8571428571428571,28,0.8333333333333334,1.0,4.051915858537172,0.71562671097599,0.015625,0.0,1
100000,2202,g_mix,augmentation,321,8,1,1591.2763671875,1601.321533203125,7,0,0.99072265625,0.0,0.0,0.0,0.0,0.0,0.5,28,2.351318359375,2.20166015625,1.6094970703125,2.475433349609375,0.42857142857142855,28,-0.19047619047619047,0.0,3.5765859082793514,0.5616617692798023,0.020833333333333332,0.0,1
100000,2202,g_mix,augmentation,322,8,1,1610.6298828125,1610.7823486328125,2,4,0.311767578125,-0.01416015625,1.097900390625,-0.04541895066562255,0.0,1.112060546875,0.25,28,1.1407470703125,1.073486328125,0.6680908203125,2.1217193603515625,0.8571428571428571,28,0.8333333333333334,0.0,3.7947464334952916,0.3321712000886077,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,323,8,1,1615.06884765625,1612.758544921875,4,2,1.1358642578125,-0.051513671875,2.8958740234375,-0.045351961311123054,0.0,2.9473876953125,0.17857142857142858,28,6.89111328125,7.2984619140625,4.95166015625,6.782440185546875,0.5357142857142857,28,0.023809523809523808,0.0,3.5423995198154885,0.5275359464264675,0.0,0.0,1
100000,2202,g_mix,augmentation,324,8,1,1618.7646484375,1612.8204345703125,6,2,0.6455078125,-0.1734619140625,2.90771484375,-0.26872163388804843,0.0,3.0811767578125,0.6785714285714286,28,1.2061767578125,1.203125,0.0916748046875,1.8646697998046875,0.75,28,0.7142857142857143,0.0,3.8037535266290017,0.6107400297218528,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,325,8,1,1594.2374267578125,1592.7427978515625,7,2,27.3558349609375,1.2991943359375,6.42822265625,0.04749240291121335,0.04749240291121335,5.1290283203125,0.39285714285714285,28,26.65618896484375,36.15380859375,9.779541015625,22.970291137695312,0.2857142857142857,28,-0.6904761904761905,0.0,3.6333412067327395,0.9095164688508036,0.0,0.0,1
100000,2202,g_mix,augmentation,326,8,1,1653.338134765625,1654.4906005859375,0,4,0.0,-0.831298828125,1.85302734375,0.0,0.0,2.684326171875,0.75,28,3.3460693359375,3.3348388671875,2.973388671875,3.41033935546875,0.42857142857142855,28,-0.16666666666666666,0.0,3.8124643582126683,0.2998121914291278,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,327,8,1,1600.2283935546875,1598.8013916015625,2,6,1.9739990234375,-2.57373046875,7.237548828125,-1.3038154721414879,0.0,9.811279296875,0.6071428571428571,28,3.79443359375,0.3275146484375,5.0205078125,4.5516815185546875,0.6071428571428571,28,0.42857142857142855,0.0,3.818935183451848,1.5523649173707856,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,328,8,1,1651.9669189453125,1649.3958740234375,2,6,0.713134765625,0.30615234375,2.2410888671875,0.42930503252310853,0.42930503252310853,1.9349365234375,0.8928571428571429,28,0.97821044921875,2.2227783203125,1.6973876953125,1.1401214599609375,0.7857142857142857,28,0.7142857142857143,0.0,4.070448282504957,0.8603945836777473,0.0,0.0,1
100000,2202,g_mix,augmentation,329,8,1,1628.6566162109375,1627.296142578125,2,2,3.378662109375,3.378662109375,2.9619140625,1.0,1.0,-0.416748046875,0.8214285714285714,28,2.934326171875,1.44140625,1.44140625,2.8939208984375,0.8571428571428571,28,0.8333333333333334,1.0,3.679984501527412,0.8858471590483824,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,330,8,1,1529.6212158203125,1523.8792724609375,7,6,6.17236328125,-1.283935546875,2.824462890625,-0.20801360651847164,0.0,4.1083984375,0.7142857142857143,28,2.89044189453125,4.07177734375,1.3582763671875,4.900054931640625,0.7142857142857143,28,0.6428571428571429,0.0,3.9427589932342135,0.8139504846011045,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,331,8,1,124.33859252929688,134.35939025878906,6,0,15.656036376953125,0.0,0.0,0.0,0.0,0.0,0.75,28,14.030284881591797,22.203948974609375,7.1083526611328125,13.849977493286133,0.5714285714285714,28,0.07142857142857142,0.0,4.013596939387301,1.0172048270977518,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,332,8,1,31.524097442626953,40.56389236450195,5,0,4.612178802490234,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,28,10.81317138671875,11.662551879882812,1.022857666015625,8.496647357940674,0.4642857142857143,28,0.023809523809523808,0.0,3.8106787373533284,1.075111918993354,0.046875,0.0,1
100000,2202,g_mix,augmentation,333,8,1,174.72789001464844,154.8096923828125,3,4,5.6612396240234375,2.881134033203125,3.2284698486328125,0.5089228198320822,0.5089228198320822,0.3473358154296875,0.6071428571428571,28,3.0907745361328125,7.6245880126953125,0.012969970703125,5.527448654174805,0.6428571428571429,28,0.2619047619047619,0.0,3.526219640106879,0.7391614804360126,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,334,8,1,1608.8682861328125,1619.4075927734375,0,6,0.0,-4.0699462890625,0.443603515625,0.0,0.0,4.5135498046875,0.6428571428571429,28,5.20166015625,5.37109375,5.328125,5.152801513671875,0.5357142857142857,28,0.14285714285714285,0.0,3.9333113783688627,0.7453427604545317,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,335,8,1,1592.5030517578125,1590.3348388671875,7,0,0.8612060546875,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,28,4.4139404296875,3.6566162109375,0.560546875,6.0828399658203125,0.6071428571428571,28,0.16666666666666666,0.0,3.866784763222344,0.9603230195304412,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,336,8,1,1458.6998291015625,1459.3653564453125,2,0,0.0267333984375,0.0,0.0,0.0,0.0,0.0,0.75,28,1.46197509765625,0.7100830078125,1.9698486328125,1.5416107177734375,0.7857142857142857,28,0.6666666666666666,0.0,4.1720017531231,0.894649612139234,0.08854166666666667,0.0,1
100000,2202,g_mix,augmentation,337,8,1,1647.0274658203125,1648.1566162109375,5,2,2.92236328125,1.1102294921875,1.157470703125,0.37990810359231414,0.37990810359231414,0.0472412109375,0.6428571428571429,28,1.118896484375,0.986328125,1.0909423828125,1.2765655517578125,0.4642857142857143,28,-0.11904761904761904,0.0,3.5581112469459244,0.5476020569461141,0.005208333333333333,0.0,1
100000,2202,g_mix,augmentation,338,8,1,1181.78955078125,1095.28466796875,0,4,0.0,-8.2137451171875,15.0433349609375,0.0,0.0,23.257080078125,0.7857142857142857,28,82.91549682617188,121.614013671875,107.7093505859375,74.90602111816406,0.75,28,0.7142857142857143,0.0,4.358483849501394,1.8997996121346716,0.09375,0.0,1
100000,2202,g_mix,augmentation,339,8,1,1589.2093505859375,1569.5318603515625,0,6,0.0,-2.9666748046875,5.7391357421875,0.0,0.0,8.705810546875,0.8214285714285714,28,4.1068115234375,2.4417724609375,1.414794921875,7.581695556640625,0.75,28,0.7380952380952381,0.0,3.4515255358672485,0.622514387154543,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,340,8,1,1572.5335693359375,1591.9324951171875,3,0,7.363525390625,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,28,14.3526611328125,14.0821533203125,3.8641357421875,14.207748413085938,0.4642857142857143,28,-0.047619047619047616,0.0,4.190035820446167,0.5870151592637552,0.046875,0.0,1
100000,2202,g_mix,augmentation,341,8,1,1299.0372314453125,1225.244384765625,4,0,1.1201171875,0.0,0.0,0.0,0.0,0.0,0.75,28,4.337158203125,3.3487548828125,1.8604736328125,10.296615600585938,0.75,28,0.7142857142857143,0.0,3.6868946761484898,0.9447870483539169,0.026041666666666668,0.0,1
100000,2202,g_mix,augmentation,342,8,1,1622.3734130859375,1618.4090576171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,28,1.25439453125,0.48828125,0.48828125,2.738800048828125,0.6785714285714286,28,0.47619047619047616,1.0,3.963426852834616,1.0142752060342208,0.015625,0.0,1
100000,2202,g_mix,augmentation,343,8,1,1558.510986328125,1570.7459716796875,6,4,3.2861328125,-2.239013671875,3.090576171875,-0.6813521545319465,0.0,5.32958984375,0.8928571428571429,28,6.18267822265625,6.0198974609375,8.7835693359375,6.2044219970703125,0.6785714285714286,28,0.5952380952380952,0.0,3.9478342407184965,0.9042391623814481,0.015625,0.0,1
100000,2202,g_mix,augmentation,344,8,1,1615.224853515625,1614.1072998046875,1,0,0.7198486328125,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,28,0.276123046875,0.0595703125,0.4365234375,0.4353485107421875,0.5357142857142857,28,0.07142857142857142,0.0,3.6645439493292575,0.7539090686060647,0.010416666666666666,0.0,1
100000,2202,g_mix,augmentation,345,8,1,1414.3250732421875,1407.66455078125,4,4,3.5086669921875,3.5086669921875,1.19287109375,1.0,1.0,-2.3157958984375,0.8928571428571429,28,3.0013427734375,4.5784912109375,4.5784912109375,4.109893798828125,0.8928571428571429,28,0.8809523809523809,1.0,4.267042623855182,1.516769677814945,0.11458333333333333,0.0,1
100000,2202,g_mix,augmentation,346,8,1,1590.64990234375,1589.7777099609375,2,2,5.7413330078125,5.7413330078125,5.7725830078125,1.0,1.0,0.03125,0.5,28,3.6510009765625,0.22509765625,0.22509765625,4.9107513427734375,0.5714285714285714,28,0.30952380952380953,1.0,4.097089357981837,1.1815505148414835,0.03125,0.0,1
100000,2202,g_mix,augmentation,347,8,1,1570.3663330078125,1561.8048095703125,7,6,11.1510009765625,-0.307373046875,5.06005859375,-0.027564614828843228,0.0,5.367431640625,0.6071428571428571,28,5.87506103515625,5.9718017578125,0.90185546875,6.3185577392578125,0.17857142857142858,28,-0.8095238095238095,0.0,3.6874227862862052,1.0075224523924053,0.015625,0.0,1
