checkpoint_step,proposal_seed,method,view,state_id,candidate_count,direct_selection_eligible,anchor_teacher,anchor_student,oracle_index,selected_index,oracle_lift,selected_lift,predicted_lift,selector_capture_raw,selector_capture_display,qw_qa_exploitation_gap,teacher_twin_directional_agreement,teacher_twin_pair_count,teacher_twin_disagreement_median,selected_twin_disagreement,oracle_twin_disagreement,random_candidate_twin_disagreement,qw_pairwise_accuracy,qw_pair_count,qw_spearman,qw_top1_agreement,latent_pairwise_rms,decoded_action_pairwise_rms,tanh_saturation_fraction,tanh_saturation_applicable,tanh_generated_candidate_fraction,scaled_boundary_or_outside_fraction,out_of_envelope_fraction,finite
100000,4404,g_prior_exact,native_source,310,2,0,1617.8272705078125,1532.76611328125,0,1,0.0,-3.4176025390625,0.3404541015625,0.0,0.0,3.758056640625,1.0,1,6.79693603515625,6.8392333984375,6.754638671875,6.79693603515625,0.0,1,-1.0,0.0,7.240284665602793,1.198841639634891,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,311,2,0,1596.0977783203125,1480.0987548828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.42291259765625,1.685546875,1.685546875,3.42291259765625,1.0,1,1.0,1.0,7.4299946573043245,1.7813209079390453,0.0,0,0.0,0.3958333333333333,0.375,1
100000,4404,g_prior_exact,native_source,312,2,0,1561.2296142578125,1485.2952880859375,1,1,50.246826171875,50.246826171875,1.846435546875,1.0,1.0,-48.400390625,1.0,1,10.971435546875,1.794677734375,1.794677734375,10.971435546875,1.0,1,1.0,1.0,6.9352577285351575,1.7431725698972174,0.0,0,0.0,0.3333333333333333,0.3125,1
100000,4404,g_prior_exact,native_source,313,2,0,1617.9210205078125,1568.99951171875,1,0,3.0611572265625,0.0,0.0,0.0,0.0,0.0,1.0,1,4.965087890625,0.79052734375,9.1396484375,4.965087890625,0.0,1,-1.0,0.0,8.553438416861752,1.9380290260299196,0.0,0,0.0,0.3541666666666667,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,314,2,0,1590.9017333984375,1591.203369140625,1,1,4.63525390625,4.63525390625,0.145263671875,1.0,1.0,-4.489990234375,0.0,1,2.87738037109375,0.3160400390625,0.3160400390625,2.87738037109375,1.0,1,1.0,1.0,6.39524256132874,2.106168941641436,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,315,2,0,1612.639892578125,1597.4044189453125,1,1,5.2889404296875,5.2889404296875,8.0347900390625,1.0,1.0,2.745849609375,1.0,1,1.9581298828125,0.5777587890625,0.5777587890625,1.9581298828125,1.0,1,1.0,1.0,8.256773976874294,0.8842945438030115,0.0,0,0.0,0.3541666666666667,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,316,2,0,1620.5093994140625,1612.5054931640625,1,0,0.787841796875,0.0,0.0,0.0,0.0,0.0,0.0,1,1.05859375,1.6864013671875,0.4307861328125,1.05859375,0.0,1,-1.0,0.0,5.293786532164814,0.9481936619049135,0.0,0,0.0,0.3333333333333333,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,317,2,0,1403.0098876953125,1345.57958984375,1,0,1.952392578125,0.0,0.0,0.0,0.0,0.0,0.0,1,6.31671142578125,5.406982421875,7.2264404296875,6.31671142578125,0.0,1,-1.0,0.0,7.118642082625859,1.9420308614974482,0.0,0,0.0,0.4583333333333333,0.4583333333333333,1
100000,4404,g_prior_exact,native_source,318,2,0,1532.8743896484375,1494.4703369140625,0,1,0.0,-0.139892578125,35.8734130859375,0.0,0.0,36.0133056640625,0.0,1,8.804931640625,10.2093505859375,7.4005126953125,8.804931640625,0.0,1,-1.0,0.0,5.895332685082951,2.3324047220173374,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,319,2,0,1626.6673583984375,1592.7979736328125,1,1,4.392333984375,4.392333984375,6.813720703125,1.0,1.0,2.42138671875,1.0,1,4.236083984375,4.2269287109375,4.2269287109375,4.236083984375,1.0,1,1.0,1.0,6.326365334841519,0.8060758523331494,0.0,0,0.0,0.25,0.22916666666666666,1
100000,4404,g_prior_exact,native_source,320,2,0,1580.7882080078125,1528.9210205078125,0,1,0.0,-11.7412109375,10.4873046875,0.0,0.0,22.228515625,1.0,1,6.03240966796875,7.7283935546875,4.33642578125,6.03240966796875,0.0,1,-1.0,0.0,7.575292170181297,2.4460781591003813,0.0,0,0.0,0.3333333333333333,0.3125,1
100000,4404,g_prior_exact,native_source,321,2,0,1590.8101806640625,1569.5963134765625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.4368896484375,2.7947998046875,2.7947998046875,3.4368896484375,1.0,1,1.0,1.0,6.149712301979493,1.1208575868780362,0.0,0,0.0,0.25,0.25,1
100000,4404,g_prior_exact,native_source,322,2,0,1605.2838134765625,1456.0950927734375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6.295166015625,9.0306396484375,9.0306396484375,6.295166015625,1.0,1,1.0,1.0,6.269474586181925,0.727197219248011,0.0,0,0.0,0.3125,0.3125,1
100000,4404,g_prior_exact,native_source,323,2,0,1611.7828369140625,1549.921142578125,1,0,1.966796875,0.0,0.0,0.0,0.0,0.0,0.0,1,3.70361328125,5.99267578125,1.41455078125,3.70361328125,0.0,1,-1.0,0.0,6.717337686141241,1.2542048814871172,0.0,0,0.0,0.25,0.22916666666666666,1
100000,4404,g_prior_exact,native_source,324,2,0,1614.340576171875,1558.2852783203125,1,0,3.936279296875,0.0,0.0,0.0,0.0,0.0,1.0,1,1.3743896484375,1.0626220703125,1.6861572265625,1.3743896484375,0.0,1,-1.0,0.0,5.67770757044773,1.1761220443003466,0.0,0,0.0,0.2916666666666667,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,325,2,0,1624.5098876953125,1336.82763671875,0,1,0.0,-26.03125,145.2376708984375,0.0,0.0,171.2689208984375,0.0,1,14.53759765625,28.4896240234375,0.5855712890625,14.53759765625,0.0,1,-1.0,0.0,7.859085747953565,1.921135069826263,0.0,0,0.0,0.375,0.375,1
100000,4404,g_prior_exact,native_source,326,2,0,1650.73876953125,1525.90185546875,1,0,2.9334716796875,0.0,0.0,0.0,0.0,0.0,1.0,1,0.18133544921875,0.1092529296875,0.25341796875,0.18133544921875,0.0,1,-1.0,0.0,7.9829221780448965,0.8038332268739287,0.0,0,0.0,0.3333333333333333,0.3125,1
100000,4404,g_prior_exact,native_source,327,2,0,1600.9420166015625,1547.1746826171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.44854736328125,0.2432861328125,0.2432861328125,9.44854736328125,1.0,1,1.0,1.0,7.305902725915145,1.4631879790972746,0.0,0,0.0,0.4166666666666667,0.375,1
100000,4404,g_prior_exact,native_source,328,2,0,1651.0037841796875,1637.69921875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0390625,3.879638671875,3.879638671875,3.0390625,1.0,1,1.0,1.0,7.3073750363704155,1.656152790460351,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,329,2,0,1616.0892333984375,1566.724609375,1,0,3.8121337890625,0.0,0.0,0.0,0.0,0.0,0.0,1,5.280517578125,9.1915283203125,1.3695068359375,5.280517578125,0.0,1,-1.0,0.0,7.777727192058979,1.5550848259611858,0.0,0,0.0,0.375,0.375,1
100000,4404,g_prior_exact,native_source,330,2,0,1527.431640625,1257.176025390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.92803955078125,5.83056640625,5.83056640625,9.92803955078125,1.0,1,1.0,1.0,7.2250836563654115,1.6173836916996698,0.0,0,0.0,0.3958333333333333,0.375,1
100000,4404,g_prior_exact,native_source,331,2,0,138.24237060546875,97.08982849121094,0,1,0.0,-16.537017822265625,7.367912292480469,0.0,0.0,23.904930114746094,1.0,1,16.143386840820312,18.6793212890625,13.607452392578125,16.143386840820312,0.0,1,-1.0,0.0,5.711749894315461,1.1548329529639303,0.0,0,0.0,0.22916666666666666,0.22916666666666666,1
100000,4404,g_prior_exact,native_source,332,2,0,35.39470672607422,9.278035163879395,0,1,0.0,-1.6614723205566406,13.177092552185059,0.0,0.0,14.8385648727417,1.0,1,5.988096237182617,5.432559967041016,6.543632507324219,5.988096237182617,0.0,1,-1.0,0.0,6.44148793837122,1.5148894498152627,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,333,2,0,160.606201171875,125.18409729003906,1,0,15.315155029296875,0.0,0.0,0.0,0.0,0.0,0.0,1,18.525672912597656,23.49493408203125,13.556411743164062,18.525672912597656,0.0,1,-1.0,0.0,6.146083438400991,1.146548045764681,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,334,2,0,1617.7412109375,1508.404052734375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.64971923828125,7.0189208984375,7.0189208984375,4.64971923828125,1.0,1,1.0,1.0,6.712639904558772,1.196966294162937,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,335,2,0,1595.3878173828125,1474.3558349609375,0,1,0.0,-13.1995849609375,27.67333984375,0.0,0.0,40.8729248046875,0.0,1,10.2611083984375,19.927001953125,0.59521484375,10.2611083984375,0.0,1,-1.0,0.0,7.203864977115153,1.398458995227466,0.0,0,0.0,0.2916666666666667,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,336,2,0,1456.015625,1427.7952880859375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.3392333984375,2.0975341796875,2.0975341796875,4.3392333984375,1.0,1,1.0,1.0,7.368338742272283,1.5989229637970201,0.0,0,0.0,0.3333333333333333,0.3125,1
100000,4404,g_prior_exact,native_source,337,2,0,1647.9488525390625,1644.835205078125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.71002197265625,4.5638427734375,4.5638427734375,4.71002197265625,1.0,1,1.0,1.0,6.047186576397698,0.7403606373202827,0.0,0,0.0,0.2708333333333333,0.25,1
100000,4404,g_prior_exact,native_source,338,2,0,925.7764282226562,589.3114013671875,0,1,0.0,-2.3599853515625,25.1925048828125,0.0,0.0,27.552490234375,0.0,1,31.753570556640625,31.09283447265625,32.414306640625,31.753570556640625,0.0,1,-1.0,0.0,6.012648799203194,1.5215323684328708,0.0,0,0.0,0.3958333333333333,0.3958333333333333,1
100000,4404,g_prior_exact,native_source,339,2,0,1566.2177734375,1232.2745361328125,1,1,11.35888671875,11.35888671875,66.09716796875,1.0,1.0,54.73828125,1.0,1,6.95404052734375,7.6488037109375,7.6488037109375,6.95404052734375,1.0,1,1.0,1.0,6.292956735489103,0.9381944456796428,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,340,2,0,1587.809814453125,1556.2318115234375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.71771240234375,12.499267578125,12.499267578125,8.71771240234375,1.0,1,1.0,1.0,6.94966798748419,1.107661496353412,0.0,0,0.0,0.20833333333333334,0.20833333333333334,1
100000,4404,g_prior_exact,native_source,341,2,0,1252.5064697265625,730.2473754882812,1,1,6.94482421875,6.94482421875,79.00360107421875,1.0,1.0,72.05877685546875,0.0,1,16.27667236328125,6.5067138671875,6.5067138671875,16.27667236328125,1.0,1,1.0,1.0,7.041307304379788,1.3415829704102673,0.0,0,0.0,0.3541666666666667,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,342,2,0,1620.498046875,1594.537841796875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.27392578125,2.49609375,2.49609375,4.27392578125,1.0,1,1.0,1.0,7.807600369562076,2.889808637495619,0.0,0,0.0,0.2916666666666667,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,343,2,0,1555.081298828125,1540.6497802734375,1,1,0.8751220703125,0.8751220703125,19.168701171875,1.0,1.0,18.2935791015625,0.0,1,10.20843505859375,13.3302001953125,13.3302001953125,10.20843505859375,1.0,1,1.0,1.0,8.162686739539705,1.7398049934354023,0.0,0,0.0,0.3541666666666667,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,344,2,0,1614.7236328125,1575.1895751953125,1,1,0.0203857421875,0.0203857421875,30.93212890625,1.0,1.0,30.9117431640625,0.0,1,0.77484130859375,0.4931640625,0.4931640625,0.77484130859375,1.0,1,1.0,1.0,5.660146112486928,1.031581468210254,0.0,0,0.0,0.20833333333333334,0.20833333333333334,1
100000,4404,g_prior_exact,native_source,345,2,0,1402.1243896484375,1335.7115478515625,1,1,4.3907470703125,4.3907470703125,56.388427734375,1.0,1.0,51.9976806640625,0.0,1,11.46533203125,12.3096923828125,12.3096923828125,11.46533203125,1.0,1,1.0,1.0,8.46946792344405,3.0040518496900153,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,346,2,0,1590.8955078125,1583.5394287109375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.57415771484375,3.3333740234375,3.3333740234375,7.57415771484375,1.0,1,1.0,1.0,5.494824820224316,1.502652910688679,0.0,0,0.0,0.3541666666666667,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,347,2,0,1567.61767578125,1553.7071533203125,1,0,1.924072265625,0.0,0.0,0.0,0.0,0.0,0.0,1,12.08868408203125,11.2177734375,12.9595947265625,12.08868408203125,0.0,1,-1.0,0.0,6.694290946056979,1.969229258863154,0.0,0,0.0,0.2708333333333333,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,348,2,0,1496.2098388671875,1417.4688720703125,0,1,0.0,-8.93701171875,6.8310546875,0.0,0.0,15.76806640625,1.0,1,2.96490478515625,4.371337890625,1.5584716796875,2.96490478515625,0.0,1,-1.0,0.0,8.217344233297137,2.0820351144934786,0.0,0,0.0,0.375,0.375,1
100000,4404,g_prior_exact,native_source,349,2,0,1603.84033203125,1594.5738525390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.780029296875,1.2021484375,1.2021484375,0.780029296875,1.0,1,1.0,1.0,6.721929987224541,1.1936542371322192,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,350,2,0,1464.0364990234375,733.2030639648438,0,1,0.0,-84.0064697265625,7.58624267578125,0.0,0.0,91.59271240234375,1.0,1,29.90386962890625,51.600341796875,8.2073974609375,29.90386962890625,0.0,1,-1.0,0.0,8.512808006580102,2.1225609359597875,0.0,0,0.0,0.4166666666666667,0.4166666666666667,1
100000,4404,g_prior_exact,native_source,351,2,0,1426.193603515625,1404.5889892578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11.09417724609375,16.578369140625,16.578369140625,11.09417724609375,1.0,1,1.0,1.0,7.707338793040587,2.764386592018926,0.0,0,0.0,0.22916666666666666,0.20833333333333334,1
100000,4404,g_prior_exact,native_source,352,2,0,1590.586181640625,1583.028076171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.7054443359375,3.3829345703125,3.3829345703125,1.7054443359375,1.0,1,1.0,1.0,6.448068693250365,0.984973780045363,0.0,0,0.0,0.3125,0.3125,1
100000,4404,g_prior_exact,native_source,353,2,0,1590.165283203125,1566.49951171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.44720458984375,5.924072265625,5.924072265625,5.44720458984375,1.0,1,1.0,1.0,5.822996609826473,0.9445218376013041,0.0,0,0.0,0.16666666666666666,0.16666666666666666,1
100000,4404,g_prior_exact,native_source,354,2,0,1579.2908935546875,1518.9305419921875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.84271240234375,1.748046875,1.748046875,2.84271240234375,1.0,1,1.0,1.0,5.945638407057727,1.0824605647971766,0.0,0,0.0,0.2916666666666667,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,355,2,0,1646.3447265625,1602.1590576171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.92291259765625,1.5263671875,1.5263671875,0.92291259765625,1.0,1,1.0,1.0,6.749967143441512,1.8793331615780744,0.0,0,0.0,0.4166666666666667,0.4166666666666667,1
100000,4404,g_prior_exact,native_source,356,2,0,1621.148681640625,1609.7105712890625,0,1,0.0,-0.3271484375,7.3770751953125,0.0,0.0,7.7042236328125,0.0,1,1.227783203125,1.6199951171875,0.8355712890625,1.227783203125,0.0,1,-1.0,0.0,5.028403181885891,1.3193219000575982,0.0,0,0.0,0.16666666666666666,0.16666666666666666,1
100000,4404,g_prior_exact,native_source,357,2,0,1642.3880615234375,1634.1539306640625,1,0,1.640869140625,0.0,0.0,0.0,0.0,0.0,0.0,1,8.94061279296875,12.0172119140625,5.864013671875,8.94061279296875,0.0,1,-1.0,0.0,5.408213510165743,1.227892657127912,0.0,0,0.0,0.2916666666666667,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,358,2,0,1652.218017578125,1639.4239501953125,1,0,0.0372314453125,0.0,0.0,0.0,0.0,0.0,0.0,1,1.26953125,1.900146484375,0.638916015625,1.26953125,0.0,1,-1.0,0.0,7.193141876634615,1.2637964401850224,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,359,2,0,1609.8243408203125,1608.0806884765625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7.277099609375,8.1300048828125,8.1300048828125,7.277099609375,1.0,1,1.0,1.0,8.465169964440344,2.072300217577975,0.0,0,0.0,0.25,0.22916666666666666,1
100000,4404,g_prior_exact,native_source,360,2,0,1602.6026611328125,1604.9459228515625,1,0,2.9688720703125,0.0,0.0,0.0,0.0,0.0,0.0,1,9.910888671875,13.026611328125,6.795166015625,9.910888671875,0.0,1,-1.0,0.0,6.975921760277411,0.6174083276891966,0.0,0,0.0,0.5,0.4791666666666667,1
100000,4404,g_prior_exact,native_source,361,2,0,1609.5145263671875,1363.7132568359375,0,1,0.0,-31.389892578125,156.47412109375,0.0,0.0,187.864013671875,1.0,1,7.84228515625,14.552978515625,1.131591796875,7.84228515625,0.0,1,-1.0,0.0,9.349988734207672,1.6530653100981079,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,362,2,0,1622.53369140625,1620.8551025390625,1,0,1.0858154296875,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5450439453125,2.2689208984375,0.8211669921875,1.5450439453125,0.0,1,-1.0,0.0,6.856192746723368,1.0287893272502413,0.0,0,0.0,0.25,0.20833333333333334,1
100000,4404,g_prior_exact,native_source,363,2,0,1617.4608154296875,1607.1265869140625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.2513427734375,2.2095947265625,2.2095947265625,1.2513427734375,1.0,1,1.0,1.0,6.0940262108203065,1.4297716494454569,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,364,2,0,94.69275665283203,71.13986206054688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.4480247497558594,0.492462158203125,0.492462158203125,2.4480247497558594,1.0,1,1.0,1.0,6.124943234131616,1.7565608257899346,0.0,0,0.0,0.2708333333333333,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,365,2,0,1613.1439208984375,1585.6685791015625,1,1,0.7264404296875,0.7264404296875,23.3179931640625,1.0,1.0,22.591552734375,1.0,1,0.6851806640625,1.18505859375,1.18505859375,0.6851806640625,1.0,1,1.0,1.0,6.808517641751286,1.2102843527776728,0.0,0,0.0,0.3125,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,366,2,0,1161.85302734375,685.0488891601562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10.37109375,19.49609375,19.49609375,10.37109375,1.0,1,1.0,1.0,8.160700670228453,0.712738747588505,0.0,0,0.0,0.4791666666666667,0.4791666666666667,1
100000,4404,g_prior_exact,native_source,367,2,0,1648.9019775390625,1640.5726318359375,1,0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,1,1.50274658203125,1.2763671875,1.7291259765625,1.50274658203125,0.0,1,-1.0,0.0,6.012874218155189,1.040407718950646,0.0,0,0.0,0.375,0.375,1
100000,4404,g_prior_exact,native_source,368,2,0,1397.8111572265625,1377.7816162109375,1,1,9.723388671875,9.723388671875,29.6912841796875,1.0,1.0,19.9678955078125,1.0,1,14.18121337890625,18.925048828125,18.925048828125,14.18121337890625,1.0,1,1.0,1.0,7.1122883835762565,2.7867730025372275,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,369,2,0,1522.2957763671875,1348.537841796875,1,1,24.5928955078125,24.5928955078125,116.8177490234375,1.0,1.0,92.224853515625,1.0,1,10.4400634765625,1.76806640625,1.76806640625,10.4400634765625,1.0,1,1.0,1.0,7.869843740480375,1.7946349304457077,0.0,0,0.0,0.4166666666666667,0.4166666666666667,1
100000,4404,g_prior_exact,native_source,370,2,0,1613.8077392578125,1577.1309814453125,1,1,1.736083984375,1.736083984375,0.115478515625,1.0,1.0,-1.62060546875,0.0,1,3.315185546875,0.1756591796875,0.1756591796875,3.315185546875,1.0,1,1.0,1.0,7.669185330645191,2.026879136589929,0.0,0,0.0,0.3333333333333333,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,371,2,0,179.75839233398438,161.14312744140625,1,1,15.382354736328125,15.382354736328125,3.7977447509765625,1.0,1.0,-11.584609985351562,1.0,1,9.736961364746094,12.60443115234375,12.60443115234375,9.736961364746094,1.0,1,1.0,1.0,5.9196475011253336,1.8465692638327265,0.0,0,0.0,0.2708333333333333,0.25,1
100000,4404,g_prior_exact,native_source,372,2,0,140.09617614746094,88.96450805664062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.9488601684570312,3.1989288330078125,3.1989288330078125,2.9488601684570312,1.0,1,1.0,1.0,6.760938790412339,1.3988231256971724,0.0,0,0.0,0.2916666666666667,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,373,2,0,116.19673919677734,81.78794860839844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.795631408691406,5.762992858886719,5.762992858886719,4.795631408691406,1.0,1,1.0,1.0,7.725362292810686,2.307625498026036,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,374,2,0,1593.769775390625,1325.9481201171875,1,0,3.142822265625,0.0,0.0,0.0,0.0,0.0,1.0,1,5.36407470703125,4.6807861328125,6.04736328125,5.36407470703125,0.0,1,-1.0,0.0,5.918556216982503,0.7918877343307601,0.0,0,0.0,0.2916666666666667,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,375,2,0,1622.9571533203125,1618.297119140625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.60394287109375,0.4412841796875,0.4412841796875,0.60394287109375,1.0,1,1.0,1.0,7.801496615635351,2.042676212504173,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,376,2,0,1621.219482421875,1613.4051513671875,1,0,9.861328125,0.0,0.0,0.0,0.0,0.0,1.0,1,3.8267822265625,7.2064208984375,0.4471435546875,3.8267822265625,0.0,1,-1.0,0.0,6.444098481098062,0.5178541784756301,0.0,0,0.0,0.3541666666666667,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,377,2,0,1509.6781005859375,1432.7640380859375,1,0,0.58251953125,0.0,0.0,0.0,0.0,0.0,1.0,1,1.616943359375,0.7064208984375,2.5274658203125,1.616943359375,0.0,1,-1.0,0.0,6.688942335725397,1.3973526272945862,0.0,0,0.0,0.3125,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,378,2,0,1643.3089599609375,1611.908447265625,0,1,0.0,-10.36669921875,17.2852783203125,0.0,0.0,27.6519775390625,1.0,1,5.2987060546875,6.1304931640625,4.4669189453125,5.2987060546875,0.0,1,-1.0,0.0,7.797943034653089,2.1507920302436503,0.0,0,0.0,0.4375,0.4166666666666667,1
100000,4404,g_prior_exact,native_source,379,2,0,1620.1209716796875,1601.7032470703125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.23089599609375,0.2742919921875,0.2742919921875,2.23089599609375,1.0,1,1.0,1.0,8.00355616909625,1.3524170496693584,0.0,0,0.0,0.3333333333333333,0.3333333333333333,1
100000,4404,g_prior_exact,native_source,380,2,0,1648.794677734375,1409.9515380859375,1,1,8.870361328125,8.870361328125,20.873046875,1.0,1.0,12.002685546875,1.0,1,0.921630859375,0.8245849609375,0.8245849609375,0.921630859375,1.0,1,1.0,1.0,7.621846721010888,1.4079262884787078,0.0,0,0.0,0.3333333333333333,0.3125,1
100000,4404,g_prior_exact,native_source,381,2,0,1607.7767333984375,1391.50732421875,0,1,0.0,-12.324462890625,20.780029296875,0.0,0.0,33.1044921875,1.0,1,4.8807373046875,9.4302978515625,0.3311767578125,4.8807373046875,0.0,1,-1.0,0.0,6.413973682256302,1.4427191267032913,0.0,0,0.0,0.25,0.25,1
100000,4404,g_prior_exact,native_source,382,2,0,1587.0135498046875,1567.24462890625,0,1,0.0,-1.0802001953125,14.4696044921875,0.0,0.0,15.5498046875,0.0,1,2.70660400390625,2.2720947265625,3.14111328125,2.70660400390625,0.0,1,-1.0,0.0,7.8242158581258145,1.9933748561014148,0.0,0,0.0,0.375,0.3541666666666667,1
100000,4404,g_prior_exact,native_source,383,2,0,1611.388916015625,1580.8131103515625,1,1,2.362548828125,2.362548828125,25.218994140625,1.0,1.0,22.8564453125,1.0,1,0.99951171875,1.47509765625,1.47509765625,0.99951171875,1.0,1,1.0,1.0,6.321582511489935,1.177988382108633,0.0,0,0.0,0.25,0.25,1
100000,4404,g_prior_exact,native_source,384,2,0,1606.2294921875,1588.4285888671875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.499755859375,0.2259521484375,0.2259521484375,2.499755859375,1.0,1,1.0,1.0,5.872138272361714,1.2172275509647223,0.0,0,0.0,0.3125,0.2916666666666667,1
100000,4404,g_prior_exact,native_source,385,2,0,1600.2320556640625,1515.115966796875,1,1,3.0745849609375,3.0745849609375,64.13623046875,1.0,1.0,61.0616455078125,1.0,1,1.14459228515625,1.7919921875,1.7919921875,1.14459228515625,1.0,1,1.0,1.0,6.0252225037478855,1.0125068880858334,0.0,0,0.0,0.2708333333333333,0.2708333333333333,1
100000,4404,g_prior_exact,native_source,386,2,0,1607.64208984375,1434.55029296875,1,1,5.2989501953125,5.2989501953125,28.36279296875,1.0,1.0,23.0638427734375,1.0,1,1.9371337890625,0.8577880859375,0.8577880859375,1.9371337890625,1.0,1,1.0,1.0,7.29080292747624,1.7848679794317421,0.0,0,0.0,0.3958333333333333,0.3958333333333333,1
100000,4404,g_prior_exact,native_source,387,2,0,1631.6260986328125,1582.5391845703125,0,1,0.0,-3.7020263671875,19.239501953125,0.0,0.0,22.9415283203125,0.0,1,4.513916015625,4.9061279296875,4.1217041015625,4.513916015625,0.0,1,-1.0,0.0,6.897590259529288,1.907751261328538,0.0,0,0.0,0.25,0.25,1
100000,4404,g_prior_exact,native_source,388,2,0,1618.4599609375,1609.93603515625,0,1,0.0,-1.3016357421875,7.8360595703125,0.0,0.0,9.1376953125,0.0,1,5.16668701171875,9.2625732421875,1.07080078125,5.16668701171875,0.0,1,-1.0,0.0,6.586596919204832,1.5690202335398638,0.0,0,0.0,0.2708333333333333,0.25,1
100000,4404,g_prior_exact,native_source,389,2,0,1609.9283447265625,1565.716064453125,0,1,0.0,-2.3502197265625,32.6827392578125,0.0,0.0,35.032958984375,0.0,1,8.08905029296875,8.85107421875,7.3270263671875,8.08905029296875,0.0,1,-1.0,0.0,6.597719677204058,1.0787421413175353,0.0,0,0.0,0.3125,0.2916666666666667,1
